path,accents,sentence
common_voice_en_37539851.mp3,Canadian English,He emphasized aspects of medieval chivalry as ideal masculine characteristics
common_voice_en_37539852.mp3,Canadian English,And still there was something else something outside something he wanted
common_voice_en_37539853.mp3,Canadian English,Wheat farms and ranches surround the small town
common_voice_en_37539940.mp3,Canadian English,He often visited Hungary giving lectures as well as interviews in Hungarian television programs
common_voice_en_37539941.mp3,Canadian English,It is the third book released by Klosterman
common_voice_en_37539942.mp3,Canadian English,As the crowd look on the couple kiss
common_voice_en_37539946.mp3,Canadian English,It is located in Old Montreal
common_voice_en_37539970.mp3,Canadian English,Several Stretches of the Outer Ring Road have been notified as National Highways
common_voice_en_37539972.mp3,Canadian English,The number of national Miss Earth pageants has grown on every continent as well
common_voice_en_37539974.mp3,Canadian English,Rae lives in London
common_voice_en_37547350.mp3,Canadian English,This is often used in crowded situations
common_voice_en_37547355.mp3,Canadian English,The estate has been subdivided several times
common_voice_en_37599522.mp3,Canadian English,The climate and soil conditions are favorable for the cultivation of roses
common_voice_en_37599523.mp3,Canadian English,In November The Chemical Brothers played the Astoria Theatre in London
common_voice_en_37599524.mp3,Canadian English,Max is eventually killed when a biplane shows up and guns him down
common_voice_en_37599527.mp3,Canadian English,The B side was The Kiss Polka also from the Sun Valley Serenade soundtrack
common_voice_en_37599535.mp3,Canadian English,The hamlet Puivelde forms a separate entity
common_voice_en_37599585.mp3,Canadian English,They also feuded with Billy Kidman Mysterios onandoff American tag team partner
common_voice_en_37599588.mp3,Canadian English,Its going to require changes in expectations jobs child care and education
common_voice_en_37599589.mp3,Canadian English,The Kansas State League folded during the season
common_voice_en_37599788.mp3,Canadian English,In practice most frazioni are small villages or hamlets occasionally a clump of houses
common_voice_en_37599790.mp3,Canadian English,The comune usually has the same name of the capoluogo but not always
common_voice_en_37599792.mp3,Canadian English,The very competitive gameplay of Warsow focuses heavily on movement and trickjumps
common_voice_en_37599798.mp3,Canadian English,The first phase saw the building of the primary tower
common_voice_en_37599814.mp3,Canadian English,Overpass is an open source replacement for Interstate commissioned by Red Hat
common_voice_en_37608443.mp3,Canadian English,It is about a man and a woman who take turns complimenting each other
common_voice_en_37608449.mp3,Canadian English,The Parliamentarian conquest of Ireland dragged on for almost three years after Cromwells departure
common_voice_en_37608453.mp3,Canadian English,Benlein Point is the southernmost point of the island
common_voice_en_37608459.mp3,Canadian English,WreckGar hails from the planet Junkion
common_voice_en_37608460.mp3,Canadian English,The SaintNectaire is the first farmstead Appellation in France in terms of volume
common_voice_en_37608461.mp3,Canadian English,The shop spawned sister publishing and web design businesses using the Politicos brand
common_voice_en_37654277.mp3,Canadian English,The brand has received negative reviews from fashion critics
common_voice_en_37654278.mp3,Canadian English,A council chamber was established on the ground floor
common_voice_en_37654281.mp3,Canadian English,He considers it a time of reflection for the young man
common_voice_en_37654282.mp3,Canadian English,She later served as director of the Woodrow Wilson Foundation
common_voice_en_37654284.mp3,Canadian English,Jones shot them both
common_voice_en_37654285.mp3,Canadian English,The magazine profiles successful women to provide inspirational testimonies and advice on life
common_voice_en_37654292.mp3,Canadian English,She is evidently very lonely having befriended an indigenous Sand Beast for company
common_voice_en_37654295.mp3,Canadian English,However the word has no commonly accepted technical or scientific meaning
common_voice_en_37654297.mp3,Canadian English,Carmina Burana reflected his interest in medieval German poetry
common_voice_en_37660381.mp3,Canadian English,The institute is among the first research institutes organized in Akademgorodok
common_voice_en_37660385.mp3,Canadian English,That was your fault about Grayson Noble said Gloria coolly
common_voice_en_37660386.mp3,Canadian English,The Silurians reenter the caves to hibernate until the danger has passed
common_voice_en_37660399.mp3,Canadian English,The springs may be infected with a saltness left in the earth
common_voice_en_37660400.mp3,Canadian English,Nigeria claimed that Cameroonian soldiers fired first on the Nigerian patrol
common_voice_en_37660402.mp3,Canadian English,She and gave the British undisputed control of Lake Erie and the Upper Lakes
common_voice_en_37660403.mp3,Canadian English,He ousted his brother
common_voice_en_37660408.mp3,Canadian English,Domain Eukarya eukaryotes organisms that contain a membranebound nucleus
common_voice_en_37678041.mp3,Canadian English,Her door closes on the Man before she can get him out
common_voice_en_37678044.mp3,Canadian English,The review was written by someone who had not attended the show
common_voice_en_37678045.mp3,Canadian English,The twelfth repeat is instrumental
common_voice_en_37678046.mp3,Canadian English,The current representative for the district is Democrat Mark Meek of Gladstone
common_voice_en_37678048.mp3,Canadian English,Flying in mainland China during the war with Japan was dangerous
common_voice_en_37678066.mp3,Canadian English,In most developed countries there are a number of providers of such data
common_voice_en_37678069.mp3,Canadian English,This change started with the reconstruction and improvements made to White Bird Hill
common_voice_en_37753416.mp3,Canadian English,The basic ingredients of the range included castor oil liniment dead shot vermifuge
common_voice_en_37753448.mp3,Canadian English,The major cast of the village residents is Kurmi
common_voice_en_37289343.mp3,"United States English,Scandinavian",Immense confusion and loud cries of Chair and Order
common_voice_en_37289354.mp3,"United States English,Scandinavian",The training of girls was conducted by women trainers on weekends
